timestamp,district,pm2_5,pm10,no2,co,aqi,lat,lon
2025-11-14T20:43:17.113056,التجمع الخامس,138.39,222.09,47.38,0.95,145.3,30.020608,31.498646
2025-11-14T20:43:18.114736,التجمع الخامس,73.51,115.1,40.26,0.72,79.34,30.021224,31.498709
2025-11-14T20:43:19.116457,وسط البلد,109.9,171.4,73.74,0.56,121.11,30.045367,31.235572
2025-11-14T20:43:20.118274,المعادي,76.14,112.5,43.39,1.16,80.5,29.975443,31.254373
2025-11-14T20:43:21.119687,الجيزة,88.56,146.15,98.45,0.98,107.82,29.97262,31.125215
2025-11-14T20:43:22.121548,الجيزة,44.34,73.03,87.19,0.93,61.52,29.972382,31.126725
2025-11-14T20:43:23.123491,الجيزة,49.28,79.96,89.84,0.91,66.6,29.973623,31.126602
2025-11-14T20:43:24.124856,الجيزة,53.55,93.35,74.82,1.11,69.75,29.973584,31.126249
2025-11-14T20:43:25.127106,المعادي,135.82,210.87,104.99,0.63,152.17,29.975514,31.254304
2025-11-14T20:43:26.128716,مدينة نصر,104.65,177.9,28.61,0.77,111.42,30.067098,31.330039
2025-11-14T20:43:27.130423,الجيزة,101.23,161.73,41.81,1.07,107.49,29.973177,31.125477
2025-11-14T20:43:28.131643,الجيزة,62.97,97.02,99.46,0.95,80.48,29.973017,31.126381
2025-11-14T20:43:29.133156,التجمع الخامس,72.96,109.84,80.15,0.66,85.46,30.020293,31.498943
2025-11-14T20:43:30.134700,التجمع الخامس,64.24,102.42,60.99,1.1,75.04,30.021392,31.498317
2025-11-14T20:43:31.136169,المعادي,92.96,145.47,36.84,1.1,97.49,29.974639,31.254411
2025-11-14T20:43:32.137747,الجيزة,121.45,190.0,69.5,0.74,131.62,29.972502,31.125565
2025-11-14T20:43:33.139432,وسط البلد,93.99,146.21,54.24,0.92,101.71,30.04565,31.235562
2025-11-14T20:43:34.140747,التجمع الخامس,52.57,82.52,71.14,0.52,65.27,30.020537,31.499037
2025-11-14T20:43:35.142351,وسط البلد,107.38,176.46,37.58,1.09,114.14,30.046785,31.234662
2025-11-14T20:43:36.143967,وسط البلد,83.76,141.21,69.6,0.6,98.17,30.046105,31.235337
2025-11-14T20:43:37.145478,التجمع الخامس,68.64,103.38,80.53,0.91,81.44,30.021717,31.499689
2025-11-14T20:43:38.147062,مدينة نصر,85.83,134.19,91.17,1.15,101.41,30.066583,31.330368
2025-11-14T20:43:39.148525,مدينة نصر,45.93,71.96,67.94,0.49,58.14,30.06671,31.329941
2025-11-14T20:43:40.149791,المعادي,98.28,157.11,51.29,0.53,106.53,29.975353,31.254948
2025-11-14T20:43:41.151415,الجيزة,38.06,65.59,35.71,0.55,45.85,29.973418,31.126568
2025-11-14T20:43:42.152542,وسط البلد,60.04,98.52,80.63,1.09,75.7,30.046761,31.235587
2025-11-14T20:43:43.154476,التجمع الخامس,100.98,152.87,48.75,1.04,106.1,30.021281,31.498459
2025-11-14T20:43:44.156176,مدينة نصر,71.98,105.01,63.07,0.84,80.11,30.066221,31.329712
2025-11-14T20:43:45.157243,التجمع الخامس,100.44,161.12,44.21,0.57,107.4,30.020401,31.499635
2025-11-14T20:43:46.158774,وسط البلد,64.47,105.08,95.02,0.97,82.76,30.045993,31.235378
2025-11-14T20:43:47.160062,الجيزة,113.46,184.75,56.58,0.42,123.47,29.972432,31.126527
2025-11-14T20:43:48.161462,مدينة نصر,81.48,128.59,47.16,0.35,88.75,30.067058,31.330075
2025-11-14T20:43:49.162853,الجيزة,103.34,164.12,87.42,0.91,118.39,29.97354,31.125402
2025-11-14T20:43:50.164148,وسط البلد,124.73,199.08,78.17,0.89,137.72,30.046226,31.234983
2025-11-14T20:43:51.165731,المعادي,39.56,67.25,91.8,0.52,58.31,29.9745,31.254818
2025-11-14T20:43:52.166914,التجمع الخامس,41.16,72.51,73.82,1.07,57.1,30.021767,31.498878
2025-11-14T20:43:53.168195,مدينة نصر,86.53,140.94,91.19,0.99,103.78,30.066989,31.329234
2025-11-14T20:43:54.169601,مدينة نصر,131.65,211.4,56.42,0.56,140.53,30.06698,31.330433
2025-11-14T20:43:55.171114,الجيزة,116.93,189.61,50.87,0.44,125.52,29.972532,31.126314
2025-11-14T20:43:56.172579,المعادي,67.23,112.05,51.05,0.35,77.44,29.975311,31.254987
2025-11-14T20:43:57.173747,مدينة نصر,61.35,102.08,87.37,0.93,78.77,30.066436,31.330015
2025-11-14T20:43:58.175328,المعادي,80.69,134.82,70.93,0.47,94.98,29.974989,31.255662
2025-11-14T20:43:59.176895,التجمع الخامس,59.24,103.7,65.08,0.49,73.74,30.020905,31.499484
2025-11-14T20:44:00.178460,المعادي,130.71,213.45,39.29,0.37,137.25,29.974429,31.254484
2025-11-14T20:44:01.179892,المعادي,104.98,165.13,48.06,1.19,111.64,29.975639,31.255703
2025-11-14T20:44:02.181513,التجمع الخامس,96.68,158.1,45.7,0.95,104.91,30.021592,31.499611
2025-11-14T20:44:03.183235,التجمع الخامس,98.34,159.47,84.2,0.43,113.85,30.020731,31.499409
2025-11-14T20:44:04.184460,التجمع الخامس,69.47,98.18,39.7,0.36,72.13,30.021594,31.499101
2025-11-14T20:44:05.185836,وسط البلد,135.86,216.37,77.76,0.69,148.39,30.045296,31.235269
2025-11-14T20:44:06.187416,المعادي,101.78,163.98,32.25,1.09,106.53,29.975262,31.254431
2025-11-14T20:44:07.189013,المعادي,122.55,200.61,52.49,0.51,131.95,29.975473,31.255273
2025-11-14T20:44:08.190979,التجمع الخامس,44.21,74.73,77.25,1.08,59.97,30.020937,31.498457
2025-11-14T20:44:09.192193,المعادي,71.39,112.41,32.9,0.44,76.0,29.9757,31.255125
2025-11-14T20:44:10.193356,المعادي,137.58,223.17,41.96,1.16,144.13,29.974354,31.254296
2025-11-14T20:44:11.195089,المعادي,62.08,95.93,67.63,0.87,73.35,29.974961,31.255123
2025-11-14T20:44:12.196437,المعادي,110.77,180.22,80.54,1.19,125.56,29.974706,31.255678
2025-11-14T20:44:13.198193,الجيزة,36.16,52.62,64.53,0.72,46.77,29.972589,31.12524
2025-11-14T20:44:14.199577,مدينة نصر,91.53,154.3,27.04,1.14,97.46,30.06714,31.33017
2025-11-14T20:44:15.200722,المعادي,126.09,205.08,37.1,0.52,131.99,29.974988,31.254545
2025-11-14T20:44:16.202169,التجمع الخامس,63.82,102.32,68.1,0.55,76.22,30.021262,31.499789
2025-11-14T20:44:17.203591,الجيزة,39.27,59.07,86.5,0.49,54.66,29.973041,31.126418
2025-11-14T20:44:18.205237,المعادي,43.72,66.66,90.54,1.11,59.97,29.974283,31.255316
2025-11-14T20:44:19.206720,وسط البلد,74.22,119.4,39.94,0.36,80.92,30.046489,31.234606
2025-11-14T20:44:20.207929,الجيزة,66.66,104.11,81.96,0.39,80.96,29.972277,31.126589
2025-11-14T20:44:21.209502,وسط البلد,128.35,206.93,88.0,0.92,143.86,30.046798,31.234374
2025-11-14T20:44:22.210801,الجيزة,91.8,151.01,54.97,0.3,102.2,29.972731,31.126006
2025-11-14T20:44:23.212252,التجمع الخامس,117.54,180.02,92.69,1.0,131.31,30.021209,31.499579
2025-11-14T20:44:24.213423,الجيزة,80.43,125.39,41.52,0.45,86.14,29.973088,31.126766
2025-11-14T20:44:25.214797,التجمع الخامس,59.49,96.99,37.13,0.96,66.27,30.021284,31.499684
2025-11-14T20:44:26.216287,الجيزة,107.22,168.66,36.14,0.84,111.43,29.973523,31.125204
2025-11-14T20:44:27.218074,مدينة نصر,138.17,212.19,45.58,0.31,141.86,30.066796,31.329376
2025-11-14T20:44:28.219717,الجيزة,48.15,73.59,83.03,0.37,62.76,29.972905,31.125624
2025-11-14T20:44:29.221271,وسط البلد,65.57,102.96,77.3,1.15,79.13,30.045966,31.235521
2025-11-14T20:44:30.222923,مدينة نصر,68.51,110.2,91.72,0.84,85.66,30.06721,31.329751
2025-11-14T20:44:31.224515,الجيزة,52.49,86.89,69.58,0.97,66.23,29.972313,31.125382
2025-11-14T20:44:32.225630,التجمع الخامس,116.2,192.77,105.39,0.71,137.01,30.020478,31.49875
2025-11-14T20:44:33.227013,المعادي,144.07,242.52,85.25,1.1,161.84,29.974604,31.255458
2025-11-14T20:44:34.228635,التجمع الخامس,71.04,122.71,37.0,0.45,79.73,30.021686,31.499728
2025-11-14T20:44:35.230381,التجمع الخامس,64.82,113.0,49.11,0.69,76.13,30.021634,31.498312
2025-11-14T20:44:36.231934,الجيزة,53.29,82.86,71.73,0.92,65.85,29.973345,31.126566
2025-11-14T20:44:37.233199,مدينة نصر,81.95,129.71,89.27,0.66,97.74,30.067762,31.329248
2025-11-14T20:44:38.234592,المعادي,102.4,156.57,55.8,0.98,109.33,29.97459,31.255254
2025-11-14T21:09:01.584657,التجمع الخامس,134.66,220.1,44.4,0.73,142.24,30.021567,31.499549
2025-11-14T21:09:02.587992,الجيزة,123.99,205.62,103.07,0.79,144.3,29.973272,31.125258
2025-11-14T21:09:03.589648,وسط البلد,90.04,141.62,92.4,0.8,105.99,30.045785,31.235718
2025-11-14T21:09:04.590993,الجيزة,82.81,132.34,31.73,0.46,87.45,29.972932,31.125806
2025-11-14T21:09:05.593044,مدينة نصر,119.13,186.5,49.98,1.13,125.51,30.066572,31.330241
2025-11-14T21:09:06.595049,وسط البلد,36.76,58.06,63.51,0.5,48.5,30.046403,31.235705
2025-11-14T21:09:07.596670,المعادي,114.04,188.71,83.46,0.76,130.33,29.975654,31.254533
2025-11-14T21:09:08.597690,مدينة نصر,67.78,107.77,50.87,0.51,76.39,30.066311,31.329528
2025-11-14T21:09:09.599220,مدينة نصر,89.36,149.38,64.11,0.37,102.32,30.066891,31.330634
2025-11-14T21:09:10.600949,الجيزة,49.26,83.03,42.67,0.56,58.07,29.972956,31.126003
2025-11-14T21:09:11.602504,الجيزة,75.82,119.09,89.1,0.38,91.46,29.973472,31.125743
2025-11-14T21:09:12.604027,التجمع الخامس,118.22,192.85,75.42,0.64,132.05,30.020542,31.498298
2025-11-14T21:09:13.605520,المعادي,72.87,120.2,78.67,0.4,88.23,29.974456,31.255643
2025-11-14T21:09:14.607255,مدينة نصر,46.47,74.52,50.76,0.61,55.75,30.06741,31.329211
2025-11-14T21:09:15.608809,وسط البلد,107.11,170.49,72.27,0.82,119.16,30.046311,31.234633
2025-11-14T21:09:16.610473,مدينة نصر,69.97,100.51,74.29,0.72,80.0,30.067645,31.330641
2025-11-14T21:09:17.611999,مدينة نصر,118.93,195.96,91.49,0.42,136.55,30.066551,31.329378
2025-11-14T21:09:18.613765,الجيزة,76.67,125.32,43.57,0.9,84.65,29.973541,31.126779
2025-11-14T21:09:19.615582,مدينة نصر,70.38,114.38,35.85,0.31,76.68,30.067366,31.330057
2025-11-14T21:09:20.617207,مدينة نصر,111.06,178.35,46.92,0.37,118.42,30.066705,31.329342
2025-11-14T21:09:21.618476,الجيزة,55.01,77.86,63.26,0.56,63.51,29.972796,31.126755
2025-11-14T21:09:22.620268,مدينة نصر,123.49,193.08,74.13,0.97,134.5,30.066458,31.329872
2025-11-14T21:09:23.622022,المعادي,122.62,195.37,59.06,1.01,131.73,29.975449,31.254974
2025-11-14T21:09:24.622922,مدينة نصر,68.12,114.75,78.44,0.92,84.17,30.066806,31.330338
2025-11-14T21:09:25.624329,الجيزة,109.08,169.14,14.5,0.78,108.18,29.973221,31.125451
2025-11-14T21:09:26.625610,مدينة نصر,113.5,193.13,42.18,0.6,123.12,30.067466,31.329629
2025-11-14T21:09:27.627425,وسط البلد,92.44,166.12,66.29,0.64,109.31,30.045302,31.234475
2025-11-14T21:09:28.629671,الجيزة,69.16,109.74,32.6,0.56,74.02,29.972881,31.125659
2025-11-14T21:09:29.631323,التجمع الخامس,104.3,155.82,43.18,1.16,107.53,30.021549,31.499228
2025-11-14T21:09:30.633402,الجيزة,55.23,93.7,37.83,1.03,63.29,29.973078,31.126417
2025-11-14T21:09:31.635000,مدينة نصر,55.58,91.07,38.63,1.07,62.84,30.06628,31.330428
2025-11-14T21:09:32.636725,الجيزة,50.38,82.16,64.58,0.76,62.75,29.972469,31.126735
2025-11-14T21:09:33.638531,المعادي,79.1,121.2,74.55,0.48,90.82,29.974432,31.254684
2025-11-14T21:09:34.640240,الجيزة,111.92,173.75,74.32,1.07,122.95,29.973151,31.125498
2025-11-14T21:09:35.641930,الجيزة,55.87,89.5,35.64,0.67,61.91,29.972765,31.126294
2025-11-14T21:09:36.643378,التجمع الخامس,121.29,186.97,93.98,0.7,135.53,30.02138,31.49873
2025-11-14T21:09:37.644493,مدينة نصر,90.9,149.53,86.24,1.06,107.56,30.067408,31.330766
2025-11-14T21:09:38.646061,التجمع الخامس,71.16,118.32,76.9,1.01,86.45,30.021319,31.499379
2025-11-14T21:09:39.647415,وسط البلد,38.37,52.21,74.04,0.94,49.66,30.045216,31.235644
2025-11-14T21:09:40.649255,المعادي,28.79,35.46,58.22,1.08,36.68,29.975649,31.254337
2025-11-14T21:09:41.650536,المعادي,100.44,163.76,97.53,0.71,118.85,29.975331,31.255571
2025-11-14T21:09:42.651747,مدينة نصر,120.55,184.4,29.0,1.04,121.39,30.066489,31.329429
2025-11-14T21:09:43.653167,مدينة نصر,120.84,207.14,79.97,0.58,138.56,30.066453,31.330139
2025-11-14T21:09:44.654317,وسط البلد,47.6,81.83,51.62,0.33,58.67,30.045903,31.235518
2025-11-14T21:09:45.655652,الجيزة,104.71,168.98,44.13,1.17,111.88,29.973296,31.12525
2025-11-14T21:09:46.657057,وسط البلد,70.02,107.7,83.09,0.65,83.94,30.045908,31.235672
2025-11-14T21:09:47.658341,التجمع الخامس,131.71,212.63,47.03,0.72,139.05,30.020764,31.498263
2025-11-14T21:09:48.659301,مدينة نصر,86.57,141.95,56.56,0.93,97.18,30.067305,31.330604
2025-11-14T21:09:49.660736,مدينة نصر,61.18,95.47,75.72,0.9,74.37,30.066975,31.329203
2025-11-14T21:09:50.662190,المعادي,90.47,143.74,37.3,0.76,95.82,29.975383,31.255583
2025-11-14T21:09:51.664215,الجيزة,112.13,169.78,67.02,1.18,120.4,29.973453,31.125455
2025-11-14T21:09:52.665490,مدينة نصر,108.25,171.6,61.81,0.32,117.97,30.067282,31.329761
2025-11-14T21:09:53.667466,الجيزة,82.5,133.71,83.93,1.07,98.15,29.973381,31.126482
2025-11-14T21:09:54.668533,وسط البلد,47.75,82.99,56.83,1.16,60.13,30.045498,31.235556
2025-11-14T21:09:55.669774,وسط البلد,107.0,166.83,96.27,0.69,122.8,30.046297,31.235634
2025-11-14T21:09:56.671051,المعادي,92.27,144.61,93.15,0.55,108.15,29.974338,31.254347
2025-11-14T21:09:57.672583,المعادي,76.29,123.88,60.49,1.04,87.41,29.974215,31.254734
2025-11-14T21:09:58.674178,مدينة نصر,75.28,122.3,66.66,0.91,87.66,30.067671,31.330381
2025-11-14T21:09:59.675735,مدينة نصر,117.26,185.32,35.44,1.01,121.32,30.067231,31.329264
2025-11-14T21:10:00.677694,مدينة نصر,49.11,86.29,39.4,1.18,58.32,30.067584,31.33078
2025-11-14T21:10:01.679396,وسط البلد,70.74,118.62,30.77,0.59,77.11,30.046138,31.235583
2025-11-14T21:10:02.680834,المعادي,81.99,125.84,78.48,0.31,94.44,29.975001,31.255169
2025-11-14T21:10:03.682184,مدينة نصر,49.74,70.99,97.42,1.1,65.65,30.06775,31.329352
2025-11-14T21:10:04.683405,مدينة نصر,58.58,95.91,71.78,0.69,72.42,30.067266,31.329697
2025-11-14T21:10:05.684910,التجمع الخامس,92.79,149.52,20.06,1.04,95.26,30.020379,31.498275
2025-11-14T21:10:06.686387,التجمع الخامس,67.1,113.94,43.0,0.7,76.33,30.021465,31.499157
2025-11-14T21:10:07.688125,الجيزة,60.62,97.64,41.31,0.42,67.86,29.973754,31.125454
2025-11-14T21:10:08.689714,وسط البلد,91.19,150.74,64.59,0.76,103.74,30.045459,31.23443
2025-11-14T21:10:09.691415,مدينة نصر,126.8,194.52,81.7,0.98,138.1,30.06738,31.329428
2025-11-14T21:10:10.692661,الجيزة,119.61,201.05,73.96,0.52,134.91,29.972528,31.125907
2025-11-14T21:10:11.694659,وسط البلد,134.65,209.84,73.71,0.86,145.02,30.045865,31.235303
2025-11-14T21:10:12.696193,التجمع الخامس,111.54,177.39,68.16,0.57,122.62,30.021322,31.498943
2025-11-14T21:10:13.697256,مدينة نصر,59.69,89.21,74.58,0.53,71.53,30.06739,31.330446
2025-11-14T21:10:14.699006,المعادي,52.26,86.77,25.5,1.07,57.26,29.974283,31.254416
2025-11-14T21:10:15.700678,مدينة نصر,138.05,217.13,95.43,1.1,153.25,30.067165,31.329925
2025-11-14T21:10:16.702727,التجمع الخامس,122.4,190.88,71.55,1.01,132.78,30.020988,31.498361
2025-11-14T21:10:17.704731,المعادي,81.18,137.67,40.35,0.58,89.96,29.974695,31.255651
2025-11-14T21:10:18.706052,الجيزة,62.0,102.94,28.25,1.12,67.53,29.973455,31.125667
2025-11-14T21:10:19.707438,التجمع الخامس,106.26,179.67,42.51,1.07,115.53,30.020845,31.499224
2025-11-14T21:10:20.709413,الجيزة,117.97,185.97,87.05,1.19,132.19,29.973476,31.126577
2025-11-14T21:10:21.711003,التجمع الخامس,51.13,97.99,68.82,0.41,68.73,30.021045,31.498783
2025-11-14T21:10:22.712683,التجمع الخامس,60.4,105.7,33.37,0.48,68.58,30.021671,31.498459
2025-11-14T21:10:23.714549,وسط البلد,67.94,109.88,75.83,0.93,82.1,30.045517,31.235658
2025-11-14T21:10:24.715504,التجمع الخامس,59.67,105.13,41.02,0.82,69.58,30.021369,31.499448
2025-11-14T21:10:25.717222,التجمع الخامس,125.35,201.98,38.88,0.98,131.05,30.020675,31.499019
2025-11-14T21:10:26.719150,وسط البلد,139.61,229.54,36.01,1.2,145.87,30.046438,31.235732
2025-11-14T21:10:27.721424,المعادي,81.66,119.68,53.85,0.95,87.5,29.974501,31.25433
2025-11-14T21:10:28.722773,وسط البلد,71.0,112.65,62.97,0.43,81.89,30.045683,31.234323
2025-11-14T21:10:29.724657,الجيزة,29.02,50.55,65.32,0.89,42.74,29.97289,31.126214
2025-11-14T21:10:30.726362,مدينة نصر,132.08,218.11,91.18,0.98,149.71,30.066502,31.330019
2025-11-14T21:10:31.728164,وسط البلد,87.94,140.77,80.32,1.02,102.27,30.045546,31.234332
2025-11-14T21:10:32.730417,التجمع الخامس,83.8,123.46,92.81,1.01,97.5,30.020229,31.49897
2025-11-14T21:10:33.732089,مدينة نصر,50.67,80.24,99.34,0.66,69.28,30.066791,31.329754
2025-11-14T21:10:34.734195,المعادي,62.68,89.83,51.75,1.03,68.64,29.9743,31.254648
2025-11-14T21:10:35.736263,الجيزة,40.09,67.95,70.43,1.05,54.52,29.972966,31.125945
2025-11-14T21:10:36.737741,المعادي,55.42,81.54,46.45,0.3,61.46,29.975382,31.255051
2025-11-14T21:10:37.738762,مدينة نصر,115.22,186.81,44.15,0.49,122.49,30.06654,31.330607
2025-11-14T21:10:38.740735,وسط البلد,142.08,234.57,109.12,0.98,163.24,30.046098,31.235016
2025-11-14T21:10:39.742407,مدينة نصر,68.11,109.99,30.99,0.83,73.25,30.067523,31.329535
2025-11-14T21:10:40.743590,مدينة نصر,107.15,172.37,39.13,0.33,113.11,30.067709,31.330014
2025-11-14T21:10:41.744731,مدينة نصر,57.76,90.56,53.57,1.12,66.76,30.06731,31.330024
2025-11-14T21:10:42.746624,وسط البلد,47.0,75.26,42.17,0.52,54.51,30.045947,31.234964
2025-11-14T21:10:43.748475,وسط البلد,70.67,111.34,62.25,1.1,81.19,30.045791,31.234282
2025-11-14T21:10:44.750089,وسط البلد,111.06,177.5,86.15,0.83,126.01,30.046619,31.234685
2025-11-14T21:10:45.751597,الجيزة,51.4,81.79,74.16,0.41,65.07,29.973167,31.12658
2025-11-14T21:10:46.753203,مدينة نصر,59.12,98.9,70.14,0.8,73.26,30.066667,31.33024
2025-11-14T21:10:47.754849,الجيزة,89.64,149.15,42.29,0.39,98.02,29.972713,31.126383
2025-11-14T21:10:48.756306,وسط البلد,91.6,150.44,68.11,1.19,104.55,30.046012,31.23578
2025-11-14T21:10:49.757656,التجمع الخامس,62.34,93.83,45.49,0.47,68.42,30.020543,31.498398
2025-11-14T21:10:50.759259,وسط البلد,110.9,174.37,76.95,0.33,123.15,30.045696,31.234754
2025-11-14T21:10:51.761062,الجيزة,102.69,166.15,93.33,0.8,119.86,29.973142,31.125743
2025-11-14T21:10:52.762431,الجيزة,118.59,189.69,79.49,0.5,132.1,29.973622,31.125663
2025-11-14T21:10:53.763795,مدينة نصر,51.48,82.83,33.21,0.78,57.23,30.066657,31.329493
2025-11-14T21:10:54.764820,الجيزة,74.33,122.97,50.34,0.4,84.12,29.973141,31.125945
2025-11-14T21:10:55.766648,المعادي,51.37,81.15,38.2,0.48,57.67,29.974692,31.254771
2025-11-14T21:10:56.767665,المعادي,100.58,169.58,75.24,0.7,116.21,29.97427,31.25544
2025-11-14T21:10:57.768897,المعادي,113.84,182.99,84.42,0.67,128.7,29.975106,31.255388
2025-11-14T21:10:58.770356,مدينة نصر,42.66,68.06,54.3,0.76,52.61,30.067356,31.330253
2025-11-14T21:10:59.771678,وسط البلد,56.3,86.94,87.84,0.64,71.8,30.046077,31.235397
2025-11-14T21:11:00.773031,الجيزة,47.93,73.66,69.26,0.68,59.91,29.973367,31.126642
2025-11-14T21:11:01.774698,وسط البلد,66.91,107.03,68.6,1.14,79.29,30.046352,31.235767
2025-11-14T21:11:02.776901,المعادي,104.14,161.32,62.83,0.42,113.03,29.974404,31.255751
2025-11-14T21:11:03.778541,الجيزة,114.73,181.08,87.75,0.84,129.24,29.972821,31.125489
2025-11-14T21:11:04.780126,وسط البلد,131.46,216.68,74.61,0.3,145.66,30.04676,31.234249
2025-11-14T21:11:05.782796,مدينة نصر,62.84,109.22,79.12,0.66,80.01,30.067327,31.330633
2025-11-14T21:11:06.784461,وسط البلد,64.41,99.29,81.12,0.67,78.22,30.046528,31.23568
2025-11-14T21:11:07.785913,التجمع الخامس,58.74,77.25,69.34,0.85,66.41,30.020938,31.498863
2025-11-14T21:11:08.786905,مدينة نصر,53.37,84.36,65.71,0.34,65.14,30.066706,31.33026
2025-11-14T21:11:09.788564,وسط البلد,106.59,174.85,37.12,0.41,113.18,30.045644,31.234207
2025-11-14T21:11:10.789768,التجمع الخامس,58.89,94.45,68.96,1.0,71.57,30.020874,31.499575
2025-11-14T21:11:11.790834,وسط البلد,59.59,87.73,32.0,0.73,62.52,30.045523,31.235709
2025-11-14T21:11:12.792065,مدينة نصر,136.15,210.2,74.32,1.19,146.0,30.067467,31.329936
2025-11-14T21:11:13.793232,مدينة نصر,64.99,111.97,34.93,1.06,73.07,30.067428,31.330369
2025-11-14T21:11:14.794514,مدينة نصر,134.97,219.76,61.88,0.93,145.79,30.067414,31.329264
2025-11-14T21:11:15.796123,الجيزة,75.94,112.96,71.38,0.99,86.13,29.973756,31.126506
2025-11-14T21:11:16.798402,وسط البلد,137.3,220.44,43.52,0.95,143.48,30.04589,31.234544
2025-11-14T21:11:17.800540,مدينة نصر,117.95,190.25,33.32,0.34,122.71,30.066324,31.329652
2025-11-14T21:11:18.802181,المعادي,111.9,160.09,82.3,1.05,120.44,29.975017,31.254309
2025-11-14T21:11:19.803863,التجمع الخامس,54.46,90.89,42.39,0.51,62.97,30.020227,31.499232
2025-11-14T21:11:20.804973,مدينة نصر,122.18,192.25,76.97,0.91,134.16,30.067124,31.329537
2025-11-14T21:11:21.807037,مدينة نصر,97.8,160.07,59.13,0.79,108.75,30.066448,31.330218
2025-11-14T21:11:22.808035,الجيزة,71.2,116.96,41.71,0.7,79.03,29.973785,31.125845
2025-11-14T21:11:23.809984,التجمع الخامس,44.1,75.88,47.52,0.46,54.32,30.021037,31.499026
2025-11-14T21:11:24.811822,وسط البلد,121.35,202.47,20.59,0.74,125.53,30.045503,31.235322
2025-11-14T21:11:25.813142,المعادي,117.82,205.09,54.83,0.87,131.4,29.974659,31.255624
2025-11-14T21:11:26.814662,المعادي,126.72,201.5,81.5,0.66,140.11,29.97531,31.254467
2025-11-14T21:11:27.815812,التجمع الخامس,109.7,168.8,34.69,1.15,112.43,30.021656,31.498465
2025-11-14T21:11:28.817227,وسط البلد,59.05,106.32,71.39,0.59,75.7,30.046185,31.234222
2025-11-14T21:11:29.818329,التجمع الخامس,57.73,94.56,99.67,0.55,77.17,30.020253,31.49922
2025-11-14T21:11:30.819922,التجمع الخامس,120.03,187.25,57.73,0.35,127.74,30.021019,31.498533
2025-11-14T21:11:31.821294,التجمع الخامس,57.8,89.94,32.52,0.93,62.39,30.021044,31.499435
2025-11-14T21:11:32.823278,الجيزة,75.59,115.22,28.24,0.65,78.01,29.97345,31.125583
2025-11-14T21:11:33.824621,وسط البلد,44.5,65.43,49.09,0.46,51.7,30.046232,31.235369
2025-11-14T21:11:34.825800,التجمع الخامس,52.7,81.89,91.49,0.35,69.22,30.021674,31.499765
2025-11-14T21:11:35.828054,المعادي,82.05,128.86,87.03,1.12,97.09,29.975441,31.254889
2025-11-14T21:11:36.829880,الجيزة,46.06,67.67,53.96,0.79,54.13,29.972751,31.126362
2025-11-14T21:11:37.831505,التجمع الخامس,40.89,66.91,87.22,0.64,57.96,30.020495,31.499751
2025-11-14T21:11:38.832843,مدينة نصر,48.14,80.25,36.0,0.88,55.34,30.066596,31.330144
2025-11-14T21:11:39.834247,مدينة نصر,126.66,202.41,81.36,0.64,140.32,30.067294,31.329592
2025-11-14T21:11:40.836004,المعادي,37.39,51.55,75.6,0.51,49.28,29.975507,31.25515
2025-11-14T21:11:41.837073,وسط البلد,123.18,194.61,67.72,1.11,133.52,30.046542,31.2354
2025-11-14T21:11:42.838708,وسط البلد,80.37,131.04,71.14,0.55,93.73,30.045391,31.234568
2025-11-14T21:11:43.839982,التجمع الخامس,56.63,93.86,57.2,1.1,67.91,30.020742,31.498462
2025-11-14T21:11:44.841667,الجيزة,130.39,203.32,59.63,1.15,138.12,29.972204,31.126543
2025-11-14T21:11:45.842826,الجيزة,52.95,79.74,46.83,0.65,59.76,29.972819,31.125617
2025-11-14T21:11:46.844244,المعادي,72.82,107.29,46.61,0.42,77.92,29.975451,31.254232
2025-11-14T21:11:47.845671,المعادي,60.92,98.59,36.24,0.5,67.29,29.974598,31.255457
2025-11-14T21:11:48.846705,التجمع الخامس,76.21,123.67,70.46,0.37,89.3,30.021346,31.499733
2025-11-14T21:11:49.848585,مدينة نصر,60.52,102.68,94.02,0.63,79.87,30.067783,31.329336
2025-11-14T21:11:50.849490,الجيزة,93.65,148.04,47.16,0.52,100.67,29.972971,31.125689
2025-11-14T21:11:51.851223,المعادي,84.71,143.36,97.91,1.16,104.94,29.974685,31.255189
2025-11-14T21:11:52.852901,مدينة نصر,107.86,166.96,91.88,0.68,122.39,30.066763,31.329725
2025-11-14T21:11:53.854348,مدينة نصر,128.19,212.22,96.75,0.38,147.11,30.066347,31.32971
2025-11-14T21:11:54.856501,وسط البلد,121.04,193.78,61.75,0.48,131.01,30.046367,31.234495
2025-11-14T21:11:55.858190,الجيزة,108.38,174.45,69.71,1.17,120.47,29.972549,31.12569
2025-11-14T21:11:56.860214,الجيزة,92.07,151.85,102.47,0.78,112.08,29.973342,31.126018
2025-11-14T21:11:57.861416,وسط البلد,89.21,132.97,39.09,1.18,92.31,30.046132,31.234786
2025-11-14T21:11:58.863259,مدينة نصر,124.23,180.93,81.1,0.32,132.62,30.067085,31.329612
2025-11-14T21:11:59.865199,الجيزة,46.94,74.21,38.78,0.72,53.49,29.972833,31.12548
2025-11-14T21:12:00.867568,الجيزة,102.78,157.5,96.42,0.44,117.92,29.973221,31.126706
2025-11-14T21:12:01.869090,مدينة نصر,90.12,150.59,73.14,0.74,104.87,30.066864,31.330171
