timestamp,road_id,road_name,cars_count,avg_speed_kmh,district,lat,lon
2025-11-14T20:36:12.431988,3,كورنيش النيل,137,30.46,وسط البلد,30.045967,31.234634
2025-11-14T20:36:13.433503,2,الهرم,109,33.84,الجيزة,29.973366,31.126754
2025-11-14T20:36:14.435060,2,الهرم,78,33.77,الجيزة,29.972259,31.126341
2025-11-14T20:36:15.437074,5,محور المشير/التجمع,105,37.0,التجمع الخامس,30.02138,31.498549
2025-11-14T20:36:16.438818,5,محور المشير/التجمع,123,19.54,التجمع الخامس,30.021487,31.499592
2025-11-14T20:36:17.440664,5,محور المشير/التجمع,92,19.87,التجمع الخامس,30.020977,31.498752
2025-11-14T20:36:18.442579,3,كورنيش النيل,163,25.31,وسط البلد,30.045801,31.234426
2025-11-14T20:36:19.443990,3,كورنيش النيل,126,27.06,وسط البلد,30.046025,31.234525
2025-11-14T20:36:20.445153,2,الهرم,133,35.87,الجيزة,29.973296,31.125716
2025-11-14T20:36:21.446598,3,كورنيش النيل,168,14.61,وسط البلد,30.045531,31.234216
2025-11-14T20:36:22.447944,4,المعادي كورنيش,124,20.86,المعادي,29.974647,31.254595
2025-11-14T20:36:23.449789,1,صلاح سالم,73,26.83,مدينة نصر,30.066257,31.32987
2025-11-14T20:36:24.451087,2,الهرم,143,39.25,الجيزة,29.97367,31.125564
2025-11-14T20:36:25.452865,3,كورنيش النيل,77,27.58,وسط البلد,30.046079,31.23484
2025-11-14T20:36:26.454548,3,كورنيش النيل,116,28.29,وسط البلد,30.045852,31.235045
2025-11-14T20:36:27.456431,3,كورنيش النيل,152,32.64,وسط البلد,30.046174,31.234711
2025-11-14T20:36:28.459038,2,الهرم,166,21.94,الجيزة,29.973432,31.125711
2025-11-14T20:36:29.460969,4,المعادي كورنيش,182,13.2,المعادي,29.974889,31.255461
2025-11-14T20:36:30.462875,2,الهرم,128,41.48,الجيزة,29.973575,31.126721
2025-11-14T20:36:31.464839,5,محور المشير/التجمع,73,46.15,التجمع الخامس,30.020839,31.499462
2025-11-14T20:36:32.467008,5,محور المشير/التجمع,102,29.17,التجمع الخامس,30.020929,31.498476
2025-11-14T20:36:33.468600,1,صلاح سالم,78,28.64,مدينة نصر,30.066613,31.330795
2025-11-14T20:36:34.469962,3,كورنيش النيل,129,35.19,وسط البلد,30.046414,31.235702
2025-11-14T20:36:35.471402,4,المعادي كورنيش,149,24.53,المعادي,29.975374,31.254341
2025-11-14T20:36:36.472812,4,المعادي كورنيش,63,17.1,المعادي,29.974251,31.255413
2025-11-14T20:36:37.474290,1,صلاح سالم,137,31.41,مدينة نصر,30.067574,31.329791
2025-11-14T20:36:38.475710,4,المعادي كورنيش,86,30.91,المعادي,29.975156,31.254403
2025-11-14T20:36:39.477404,4,المعادي كورنيش,132,19.18,المعادي,29.974929,31.255402
2025-11-14T20:36:40.479187,1,صلاح سالم,225,23.01,مدينة نصر,30.066849,31.330019
2025-11-14T20:36:41.480538,2,الهرم,114,29.82,الجيزة,29.97239,31.12649
2025-11-14T20:36:42.481722,1,صلاح سالم,78,20.9,مدينة نصر,30.067251,31.330077
2025-11-14T20:36:43.482855,2,الهرم,222,35.44,الجيزة,29.973785,31.125963
2025-11-14T20:36:44.484758,3,كورنيش النيل,188,26.72,وسط البلد,30.045663,31.234315
2025-11-14T20:36:45.486384,3,كورنيش النيل,94,38.17,وسط البلد,30.04675,31.235732
2025-11-14T20:36:46.487812,4,المعادي كورنيش,100,31.87,المعادي,29.975507,31.254845
2025-11-14T20:36:47.489375,5,محور المشير/التجمع,108,26.49,التجمع الخامس,30.020827,31.498611
2025-11-14T20:36:48.491104,3,كورنيش النيل,173,27.5,وسط البلد,30.045906,31.234503
2025-11-14T20:36:49.492458,1,صلاح سالم,108,33.48,مدينة نصر,30.06656,31.330729
2025-11-14T20:36:50.494292,5,محور المشير/التجمع,122,27.28,التجمع الخامس,30.020229,31.499743
2025-11-14T20:36:51.496405,3,كورنيش النيل,135,36.27,وسط البلد,30.045584,31.235606
2025-11-14T20:36:52.497786,2,الهرم,107,25.06,الجيزة,29.973008,31.125216
2025-11-14T20:36:53.499959,5,محور المشير/التجمع,154,28.25,التجمع الخامس,30.020367,31.499292
2025-11-14T20:36:54.501376,2,الهرم,111,38.37,الجيزة,29.973077,31.125768
2025-11-14T20:36:55.503063,1,صلاح سالم,80,33.92,مدينة نصر,30.067292,31.330445
2025-11-14T20:36:56.504305,3,كورنيش النيل,149,25.83,وسط البلد,30.045318,31.235555
2025-11-14T20:36:57.505887,2,الهرم,143,31.49,الجيزة,29.972857,31.12588
2025-11-14T20:36:58.507481,5,محور المشير/التجمع,148,24.88,التجمع الخامس,30.02088,31.498337
2025-11-14T20:36:59.509266,5,محور المشير/التجمع,194,26.2,التجمع الخامس,30.021537,31.49856
2025-11-14T20:37:00.511264,3,كورنيش النيل,139,21.92,وسط البلد,30.045949,31.234813
2025-11-14T20:37:01.513041,3,كورنيش النيل,164,35.88,وسط البلد,30.046566,31.235209
2025-11-14T20:37:02.514303,1,صلاح سالم,108,27.63,مدينة نصر,30.066732,31.329693
2025-11-14T20:37:03.516232,2,الهرم,120,26.96,الجيزة,29.972612,31.126313
2025-11-14T20:37:04.518429,2,الهرم,153,21.77,الجيزة,29.973435,31.12603
2025-11-14T20:37:05.520073,4,المعادي كورنيش,110,22.64,المعادي,29.974981,31.25549
2025-11-14T20:37:06.521455,5,محور المشير/التجمع,134,6.87,التجمع الخامس,30.02068,31.49968
2025-11-14T20:37:07.523764,5,محور المشير/التجمع,96,24.7,التجمع الخامس,30.021782,31.499255
2025-11-14T20:37:08.525576,4,المعادي كورنيش,119,24.24,المعادي,29.975383,31.255499
2025-11-14T20:37:09.527573,4,المعادي كورنيش,193,30.04,المعادي,29.974897,31.254948
2025-11-14T20:37:10.529243,1,صلاح سالم,137,25.3,مدينة نصر,30.067367,31.330641
2025-11-14T20:37:11.530940,2,الهرم,148,14.45,الجيزة,29.972763,31.126333
2025-11-14T20:37:12.532757,3,كورنيش النيل,110,35.18,وسط البلد,30.045804,31.234649
2025-11-14T20:37:13.534327,5,محور المشير/التجمع,101,40.38,التجمع الخامس,30.020728,31.499757
2025-11-14T20:37:14.535701,2,الهرم,72,18.07,الجيزة,29.973288,31.126229
2025-11-14T20:37:15.537353,3,كورنيش النيل,70,39.49,وسط البلد,30.046242,31.235752
2025-11-14T20:37:16.539166,1,صلاح سالم,48,32.71,مدينة نصر,30.066835,31.329858
2025-11-14T20:37:17.541086,4,المعادي كورنيش,90,44.19,المعادي,29.974383,31.255311
2025-11-14T20:37:18.543093,4,المعادي كورنيش,64,36.51,المعادي,29.975344,31.254605
2025-11-14T20:37:19.544600,5,محور المشير/التجمع,137,24.16,التجمع الخامس,30.02052,31.499446
2025-11-14T20:37:20.546180,1,صلاح سالم,61,31.48,مدينة نصر,30.066251,31.330302
2025-11-14T20:37:21.547584,4,المعادي كورنيش,77,25.16,المعادي,29.974538,31.255671
2025-11-14T20:37:22.548980,2,الهرم,88,36.72,الجيزة,29.972972,31.12589
2025-11-14T20:37:23.550469,5,محور المشير/التجمع,117,33.78,التجمع الخامس,30.020957,31.499576
2025-11-14T20:37:24.551851,1,صلاح سالم,134,25.56,مدينة نصر,30.067764,31.330699
2025-11-14T20:37:25.553578,2,الهرم,135,36.82,الجيزة,29.972903,31.126461
2025-11-14T20:37:26.554910,1,صلاح سالم,93,30.6,مدينة نصر,30.067366,31.329386
2025-11-14T20:37:27.556178,4,المعادي كورنيش,0,28.84,المعادي,29.974938,31.255434
2025-11-14T20:37:28.557421,3,كورنيش النيل,169,9.34,وسط البلد,30.046001,31.235642
2025-11-14T20:37:29.558683,4,المعادي كورنيش,152,33.05,المعادي,29.974366,31.254342
2025-11-14T20:37:30.559784,2,الهرم,161,11.46,الجيزة,29.973327,31.125546
2025-11-14T20:37:31.561423,2,الهرم,191,39.3,الجيزة,29.973331,31.125503
2025-11-14T20:37:32.563230,1,صلاح سالم,217,28.06,مدينة نصر,30.066518,31.329401
2025-11-14T20:37:33.564558,2,الهرم,47,45.19,الجيزة,29.972423,31.125495
2025-11-14T20:37:34.565937,1,صلاح سالم,82,32.24,مدينة نصر,30.067657,31.330551
2025-11-14T20:37:35.568212,1,صلاح سالم,135,33.18,مدينة نصر,30.067374,31.330258
2025-11-14T20:37:36.569925,4,المعادي كورنيش,126,29.98,المعادي,29.97456,31.25456
2025-11-14T20:37:37.571522,2,الهرم,106,7.81,الجيزة,29.973773,31.12639
2025-11-14T20:37:38.573125,3,كورنيش النيل,83,30.08,وسط البلد,30.045722,31.235419
2025-11-14T20:37:39.575227,3,كورنيش النيل,96,14.66,وسط البلد,30.045724,31.235407
2025-11-14T20:37:40.576839,3,كورنيش النيل,98,32.12,وسط البلد,30.046595,31.234715
2025-11-14T20:37:41.578500,4,المعادي كورنيش,128,32.42,المعادي,29.975767,31.254813
2025-11-14T20:37:42.580252,4,المعادي كورنيش,96,14.43,المعادي,29.974832,31.25497
2025-11-14T20:37:43.581804,1,صلاح سالم,72,19.36,مدينة نصر,30.067483,31.330574
2025-11-14T20:37:44.583383,4,المعادي كورنيش,34,40.03,المعادي,29.974446,31.255542
2025-11-14T20:37:45.585297,4,المعادي كورنيش,171,49.7,المعادي,29.97564,31.255193
2025-11-14T20:37:46.587046,3,كورنيش النيل,125,37.93,وسط البلد,30.046371,31.234552
2025-11-14T20:37:47.588640,2,الهرم,157,25.99,الجيزة,29.973518,31.126137
2025-11-14T20:37:48.590518,2,الهرم,104,21.04,الجيزة,29.973184,31.125737
2025-11-14T20:37:49.592521,4,المعادي كورنيش,130,29.23,المعادي,29.974455,31.254672
2025-11-14T20:37:50.594032,3,كورنيش النيل,156,20.08,وسط البلد,30.045701,31.235282
2025-11-14T20:37:51.595606,2,الهرم,167,32.64,الجيزة,29.973545,31.125574
2025-11-14T20:37:52.597012,5,محور المشير/التجمع,60,28.96,التجمع الخامس,30.021366,31.498553
2025-11-14T20:37:53.598530,4,المعادي كورنيش,164,31.11,المعادي,29.974819,31.254854
2025-11-14T20:37:54.600011,2,الهرم,153,29.01,الجيزة,29.972384,31.126025
2025-11-14T20:37:55.601477,5,محور المشير/التجمع,143,22.37,التجمع الخامس,30.021188,31.499017
2025-11-14T20:37:56.603143,3,كورنيش النيل,144,21.07,وسط البلد,30.045552,31.234758
2025-11-14T20:37:57.604439,2,الهرم,84,38.55,الجيزة,29.973143,31.126679
2025-11-14T20:37:58.606464,3,كورنيش النيل,131,36.18,وسط البلد,30.045276,31.235224
2025-11-14T20:37:59.608168,5,محور المشير/التجمع,98,42.98,التجمع الخامس,30.021707,31.499795
2025-11-14T20:38:00.609396,1,صلاح سالم,76,35.63,مدينة نصر,30.067169,31.329259
2025-11-14T20:38:01.611321,5,محور المشير/التجمع,24,27.27,التجمع الخامس,30.021121,31.499724
2025-11-14T20:38:02.613127,1,صلاح سالم,81,21.65,مدينة نصر,30.066354,31.33058
2025-11-14T20:38:03.614996,4,المعادي كورنيش,160,18.45,المعادي,29.975243,31.255493
2025-11-14T20:38:04.616214,2,الهرم,131,29.84,الجيزة,29.973478,31.126402
2025-11-14T20:38:05.617832,1,صلاح سالم,154,17.67,مدينة نصر,30.066501,31.330755
2025-11-14T20:38:06.620195,5,محور المشير/التجمع,129,29.09,التجمع الخامس,30.02114,31.498962
2025-11-14T20:38:07.623102,2,الهرم,48,38.64,الجيزة,29.973433,31.125723
2025-11-14T20:38:08.624981,3,كورنيش النيل,112,42.63,وسط البلد,30.046757,31.234394
2025-11-14T20:38:09.626242,4,المعادي كورنيش,97,30.64,المعادي,29.974844,31.255211
2025-11-14T20:38:10.628254,1,صلاح سالم,154,32.03,مدينة نصر,30.066471,31.330066
2025-11-14T20:38:11.630013,4,المعادي كورنيش,88,43.2,المعادي,29.974787,31.254781
2025-11-14T20:38:12.632083,2,الهرم,66,35.38,الجيزة,29.973096,31.12581
2025-11-14T20:38:13.633732,2,الهرم,140,26.6,الجيزة,29.973214,31.126085
2025-11-14T20:38:14.636115,1,صلاح سالم,82,36.45,مدينة نصر,30.066977,31.330765
2025-11-14T20:38:15.637903,4,المعادي كورنيش,144,31.06,المعادي,29.975065,31.255741
2025-11-14T20:38:16.639773,2,الهرم,161,22.19,الجيزة,29.972454,31.125434
2025-11-14T20:38:17.641392,1,صلاح سالم,99,26.28,مدينة نصر,30.067726,31.329559
2025-11-14T20:38:18.643042,5,محور المشير/التجمع,97,25.48,التجمع الخامس,30.021546,31.498548
2025-11-14T20:38:19.644402,1,صلاح سالم,161,40.89,مدينة نصر,30.066881,31.329469
2025-11-14T20:38:20.646046,3,كورنيش النيل,91,46.01,وسط البلد,30.046643,31.234687
2025-11-14T20:38:21.647492,2,الهرم,97,25.93,الجيزة,29.973543,31.125392
2025-11-14T20:38:22.649551,4,المعادي كورنيش,164,43.03,المعادي,29.975698,31.255456
2025-11-14T20:38:23.651081,2,الهرم,86,30.1,الجيزة,29.973373,31.126654
2025-11-14T20:38:24.652985,4,المعادي كورنيش,102,23.48,المعادي,29.974347,31.254492
2025-11-14T20:38:25.654634,4,المعادي كورنيش,150,41.84,المعادي,29.975745,31.254825
2025-11-14T20:38:26.655957,3,كورنيش النيل,61,18.63,وسط البلد,30.045724,31.234621
2025-11-14T20:38:27.657970,2,الهرم,136,35.97,الجيزة,29.973468,31.125563
2025-11-14T20:38:28.659726,2,الهرم,173,17.72,الجيزة,29.972428,31.125341
2025-11-14T20:38:29.661792,2,الهرم,151,26.41,الجيزة,29.973409,31.126614
2025-11-14T20:38:30.663449,4,المعادي كورنيش,48,37.33,المعادي,29.974394,31.255315
2025-11-14T20:38:31.664987,4,المعادي كورنيش,91,30.84,المعادي,29.975419,31.254272
2025-11-14T20:38:32.666586,4,المعادي كورنيش,163,32.83,المعادي,29.974974,31.255586
2025-11-14T20:38:33.668528,3,كورنيش النيل,112,25.61,وسط البلد,30.046627,31.234245
2025-11-14T20:38:34.670144,4,المعادي كورنيش,109,29.88,المعادي,29.97488,31.254905
2025-11-14T20:38:35.672006,4,المعادي كورنيش,104,39.35,المعادي,29.974722,31.254863
2025-11-14T20:38:36.674232,5,محور المشير/التجمع,109,32.9,التجمع الخامس,30.020293,31.499188
2025-11-14T20:38:37.675641,3,كورنيش النيل,192,22.83,وسط البلد,30.045733,31.235514
2025-11-14T20:38:38.677449,2,الهرم,82,28.99,الجيزة,29.972556,31.125707
2025-11-14T20:38:39.679013,3,كورنيش النيل,89,37.4,وسط البلد,30.045835,31.235267
2025-11-14T20:38:40.680496,2,الهرم,103,31.86,الجيزة,29.972927,31.125734
2025-11-14T20:38:41.681646,3,كورنيش النيل,119,44.55,وسط البلد,30.046675,31.235772
2025-11-14T20:38:42.683376,3,كورنيش النيل,84,28.58,وسط البلد,30.04589,31.235633
2025-11-14T20:38:43.685077,2,الهرم,155,24.8,الجيزة,29.973578,31.126144
2025-11-14T20:38:44.686977,1,صلاح سالم,0,41.0,مدينة نصر,30.067744,31.329638
2025-11-14T20:38:45.688217,4,المعادي كورنيش,142,17.69,المعادي,29.97576,31.254573
2025-11-14T20:38:46.689615,5,محور المشير/التجمع,108,24.05,التجمع الخامس,30.020861,31.498592
2025-11-14T20:38:47.691364,5,محور المشير/التجمع,155,15.1,التجمع الخامس,30.02173,31.499494
2025-11-14T20:38:48.692577,1,صلاح سالم,156,27.34,مدينة نصر,30.067126,31.32946
2025-11-14T20:38:49.694469,2,الهرم,93,32.33,الجيزة,29.972525,31.125306
2025-11-14T20:38:50.696053,3,كورنيش النيل,2,40.21,وسط البلد,30.046694,31.235686
2025-11-14T20:38:51.697287,3,كورنيش النيل,97,45.16,وسط البلد,30.04533,31.235749
2025-11-14T20:38:52.698887,2,الهرم,106,26.59,الجيزة,29.972257,31.126793
2025-11-14T20:38:53.700822,3,كورنيش النيل,101,53.43,وسط البلد,30.045414,31.235352
2025-11-14T20:38:54.702337,3,كورنيش النيل,102,23.05,وسط البلد,30.04662,31.234499
2025-11-14T20:38:55.703954,4,المعادي كورنيش,147,20.39,المعادي,29.975673,31.254216
2025-11-14T20:38:56.705916,3,كورنيش النيل,151,24.71,وسط البلد,30.046733,31.234655
2025-11-14T20:38:57.708430,2,الهرم,142,24.45,الجيزة,29.972584,31.126588
2025-11-14T20:38:58.709906,4,المعادي كورنيش,93,31.15,المعادي,29.97564,31.255779
2025-11-14T20:38:59.712043,5,محور المشير/التجمع,115,44.36,التجمع الخامس,30.020574,31.498962
2025-11-14T20:39:00.713882,2,الهرم,140,27.53,الجيزة,29.972273,31.125414
2025-11-14T20:39:01.715523,4,المعادي كورنيش,120,35.19,المعادي,29.974774,31.255311
2025-11-14T20:39:02.716873,3,كورنيش النيل,124,12.49,وسط البلد,30.04565,31.234713
2025-11-14T20:39:03.718787,1,صلاح سالم,159,20.18,مدينة نصر,30.066888,31.33037
2025-11-14T20:39:04.720598,3,كورنيش النيل,82,45.87,وسط البلد,30.045398,31.234885
2025-11-14T20:39:05.722217,2,الهرم,133,45.06,الجيزة,29.973541,31.125327
2025-11-14T20:39:06.723781,3,كورنيش النيل,102,40.77,وسط البلد,30.0462,31.234386
2025-11-14T20:39:07.725674,2,الهرم,116,26.24,الجيزة,29.972424,31.126458
2025-11-14T20:39:08.727961,3,كورنيش النيل,141,36.83,وسط البلد,30.04646,31.235731
2025-11-14T20:39:09.729589,2,الهرم,191,28.08,الجيزة,29.972967,31.125886
2025-11-14T20:39:10.731489,2,الهرم,36,37.38,الجيزة,29.972313,31.125831
2025-11-14T20:39:11.733293,2,الهرم,47,37.47,الجيزة,29.973162,31.12643
2025-11-14T20:39:12.734978,5,محور المشير/التجمع,101,34.41,التجمع الخامس,30.020809,31.498306
2025-11-14T20:39:13.736806,2,الهرم,161,25.45,الجيزة,29.973757,31.125461
2025-11-14T20:39:14.738692,3,كورنيش النيل,69,19.07,وسط البلد,30.046048,31.235775
2025-11-14T20:39:15.740545,3,كورنيش النيل,149,15.77,وسط البلد,30.046283,31.234319
2025-11-14T20:39:16.742236,4,المعادي كورنيش,148,36.12,المعادي,29.974948,31.255094
2025-11-14T20:39:17.743849,3,كورنيش النيل,113,27.25,وسط البلد,30.045258,31.234971
2025-11-14T20:39:18.745585,2,الهرم,154,16.73,الجيزة,29.973705,31.12649
2025-11-14T20:39:19.747131,2,الهرم,162,25.9,الجيزة,29.972812,31.125817
2025-11-14T20:39:20.749232,4,المعادي كورنيش,87,39.96,المعادي,29.975177,31.255456
2025-11-14T20:39:21.750947,4,المعادي كورنيش,158,28.66,المعادي,29.975152,31.255582
2025-11-14T20:39:22.752720,1,صلاح سالم,135,20.64,مدينة نصر,30.066576,31.32956
2025-11-14T20:39:23.754034,1,صلاح سالم,216,24.25,مدينة نصر,30.067115,31.329869
2025-11-14T20:39:24.755936,2,الهرم,154,36.95,الجيزة,29.972406,31.126404
2025-11-14T20:39:25.757951,1,صلاح سالم,222,24.41,مدينة نصر,30.067089,31.330653
2025-11-14T20:39:26.758990,5,محور المشير/التجمع,139,28.53,التجمع الخامس,30.020708,31.499434
2025-11-14T20:39:27.760226,5,محور المشير/التجمع,152,38.33,التجمع الخامس,30.021528,31.498254
2025-11-14T20:39:28.761992,3,كورنيش النيل,39,31.76,وسط البلد,30.046021,31.234683
2025-11-14T20:39:29.763464,3,كورنيش النيل,64,37.42,وسط البلد,30.046336,31.235699
2025-11-14T20:39:30.765011,1,صلاح سالم,107,41.03,مدينة نصر,30.067496,31.330007
2025-11-14T20:39:31.766389,1,صلاح سالم,137,21.88,مدينة نصر,30.06644,31.330152
2025-11-14T20:39:32.768099,1,صلاح سالم,153,32.88,مدينة نصر,30.067373,31.330599
2025-11-14T20:39:33.769999,1,صلاح سالم,154,31.17,مدينة نصر,30.066759,31.329287
2025-11-14T20:39:34.771806,5,محور المشير/التجمع,126,21.7,التجمع الخامس,30.020372,31.498442
2025-11-14T20:39:35.773428,2,الهرم,107,37.49,الجيزة,29.973067,31.125726
2025-11-14T20:39:36.775339,3,كورنيش النيل,121,33.62,وسط البلد,30.045344,31.234952
2025-11-14T20:39:37.777090,1,صلاح سالم,138,31.49,مدينة نصر,30.066736,31.32964
2025-11-14T20:39:38.778850,5,محور المشير/التجمع,77,28.43,التجمع الخامس,30.020225,31.498335
2025-11-14T20:39:39.781086,1,صلاح سالم,112,30.69,مدينة نصر,30.067777,31.330526
2025-11-14T20:39:40.782804,2,الهرم,142,30.44,الجيزة,29.972924,31.125302
2025-11-14T20:39:41.784062,3,كورنيش النيل,99,36.31,وسط البلد,30.046396,31.234818
2025-11-14T20:39:42.786152,4,المعادي كورنيش,176,14.98,المعادي,29.974594,31.254278
2025-11-14T20:39:43.788072,4,المعادي كورنيش,100,31.88,المعادي,29.975426,31.25551
2025-11-14T20:39:44.789818,1,صلاح سالم,164,34.0,مدينة نصر,30.067107,31.330227
2025-11-14T20:39:45.791750,2,الهرم,168,32.83,الجيزة,29.972563,31.125798
2025-11-14T20:39:46.793483,3,كورنيش النيل,105,23.02,وسط البلد,30.046646,31.23542
2025-11-14T20:39:47.795089,4,المعادي كورنيش,131,21.05,المعادي,29.975779,31.255402
2025-11-14T20:39:48.797414,3,كورنيش النيل,104,31.77,وسط البلد,30.04654,31.234447
2025-11-14T20:39:49.799109,3,كورنيش النيل,185,23.07,وسط البلد,30.046589,31.235185
2025-11-14T20:39:50.801157,1,صلاح سالم,100,25.01,مدينة نصر,30.06689,31.32983
2025-11-14T20:39:51.803243,4,المعادي كورنيش,45,40.67,المعادي,29.97536,31.255715
2025-11-14T20:39:52.804916,1,صلاح سالم,144,24.47,مدينة نصر,30.067434,31.330225
2025-11-14T20:39:53.806664,1,صلاح سالم,112,16.54,مدينة نصر,30.066827,31.33039
2025-11-14T20:39:54.808467,5,محور المشير/التجمع,160,24.3,التجمع الخامس,30.020411,31.49972
2025-11-14T20:39:55.811730,5,محور المشير/التجمع,101,49.71,التجمع الخامس,30.021283,31.499304
2025-11-14T20:39:56.813764,4,المعادي كورنيش,169,15.71,المعادي,29.975658,31.255645
2025-11-14T20:39:57.815223,1,صلاح سالم,136,39.71,مدينة نصر,30.066525,31.329218
2025-11-14T20:39:58.816660,3,كورنيش النيل,154,40.56,وسط البلد,30.046671,31.234385
2025-11-14T20:39:59.818454,3,كورنيش النيل,71,38.11,وسط البلد,30.046775,31.234423
2025-11-14T20:40:00.820166,4,المعادي كورنيش,46,28.84,المعادي,29.974636,31.25425
2025-11-14T20:40:01.821841,2,الهرم,83,24.73,الجيزة,29.972981,31.125924
2025-11-14T20:40:02.823438,4,المعادي كورنيش,104,26.72,المعادي,29.974392,31.254408
2025-11-14T20:40:03.824914,1,صلاح سالم,88,23.32,مدينة نصر,30.066707,31.329467
2025-11-14T20:40:04.826353,3,كورنيش النيل,164,25.12,وسط البلد,30.045316,31.234673
2025-11-14T20:40:05.827799,5,محور المشير/التجمع,130,16.74,التجمع الخامس,30.020625,31.498329
2025-11-14T20:40:06.829504,3,كورنيش النيل,142,20.56,وسط البلد,30.046112,31.234565
2025-11-14T20:40:07.830980,1,صلاح سالم,113,38.23,مدينة نصر,30.067175,31.33046
2025-11-14T20:40:08.832575,5,محور المشير/التجمع,155,34.45,التجمع الخامس,30.021353,31.499333
2025-11-14T20:40:09.834157,4,المعادي كورنيش,151,10.87,المعادي,29.975724,31.254549
2025-11-14T20:40:10.835690,1,صلاح سالم,123,38.17,مدينة نصر,30.066688,31.32961
2025-11-14T20:40:11.837090,2,الهرم,121,10.67,الجيزة,29.973733,31.126237
2025-11-14T20:40:12.838417,3,كورنيش النيل,170,23.76,وسط البلد,30.046673,31.234893
2025-11-14T20:40:13.839928,1,صلاح سالم,130,33.98,مدينة نصر,30.066901,31.330078
2025-11-14T20:40:14.841151,4,المعادي كورنيش,161,19.69,المعادي,29.975735,31.255097
2025-11-14T20:40:15.843107,4,المعادي كورنيش,44,44.46,المعادي,29.975545,31.254966
2025-11-14T20:40:16.844374,1,صلاح سالم,63,38.3,مدينة نصر,30.066962,31.330131
2025-11-14T20:40:17.845759,4,المعادي كورنيش,159,22.02,المعادي,29.975021,31.254633
2025-11-14T20:40:18.847179,5,محور المشير/التجمع,104,28.93,التجمع الخامس,30.0211,31.498935
2025-11-14T20:40:19.849064,3,كورنيش النيل,71,33.01,وسط البلد,30.046366,31.235173
2025-11-14T20:40:20.850463,4,المعادي كورنيش,128,29.32,المعادي,29.974989,31.255779
2025-11-14T20:40:21.852778,2,الهرم,54,45.91,الجيزة,29.973399,31.125873
2025-11-14T20:40:22.854124,4,المعادي كورنيش,108,48.03,المعادي,29.974259,31.254316
2025-11-14T20:40:23.855341,3,كورنيش النيل,73,50.02,وسط البلد,30.046008,31.235143
2025-11-14T20:40:24.856892,1,صلاح سالم,83,26.62,مدينة نصر,30.066358,31.330745
2025-11-14T20:40:25.858160,3,كورنيش النيل,125,15.01,وسط البلد,30.04678,31.234681
2025-11-14T20:40:26.859759,5,محور المشير/التجمع,165,32.32,التجمع الخامس,30.021546,31.498444
2025-11-14T20:40:27.860912,5,محور المشير/التجمع,143,23.0,التجمع الخامس,30.020679,31.498769
2025-11-14T20:40:28.862455,4,المعادي كورنيش,68,33.56,المعادي,29.974796,31.255171
2025-11-14T20:40:29.863772,4,المعادي كورنيش,92,19.67,المعادي,29.97515,31.254719
2025-11-14T20:40:30.865700,5,محور المشير/التجمع,166,24.74,التجمع الخامس,30.020899,31.498529
2025-11-14T20:40:31.866826,2,الهرم,76,29.03,الجيزة,29.972237,31.126308
2025-11-14T20:40:32.868188,5,محور المشير/التجمع,118,17.92,التجمع الخامس,30.020236,31.498691
2025-11-14T20:40:33.869730,5,محور المشير/التجمع,112,31.6,التجمع الخامس,30.020222,31.498416
2025-11-14T20:40:34.871291,2,الهرم,79,33.66,الجيزة,29.973407,31.126604
2025-11-14T20:40:35.872580,4,المعادي كورنيش,98,31.71,المعادي,29.97487,31.255738
2025-11-14T20:40:36.873732,1,صلاح سالم,173,35.01,مدينة نصر,30.066456,31.330567
2025-11-14T20:40:37.874812,2,الهرم,116,20.95,الجيزة,29.973244,31.126392
2025-11-14T20:40:38.876264,5,محور المشير/التجمع,75,32.57,التجمع الخامس,30.020234,31.499277
2025-11-14T20:40:39.877418,2,الهرم,127,20.85,الجيزة,29.973332,31.125544
2025-11-14T20:40:40.878737,5,محور المشير/التجمع,104,39.76,التجمع الخامس,30.020749,31.499441
2025-11-14T20:40:41.879848,1,صلاح سالم,111,30.11,مدينة نصر,30.067708,31.330644
2025-11-14T20:40:42.881209,4,المعادي كورنيش,150,13.97,المعادي,29.974991,31.255668
2025-11-14T20:40:43.882489,5,محور المشير/التجمع,135,30.14,التجمع الخامس,30.021672,31.499112
2025-11-14T20:40:44.883639,5,محور المشير/التجمع,136,25.21,التجمع الخامس,30.020983,31.498847
2025-11-14T20:40:45.884842,4,المعادي كورنيش,130,26.92,المعادي,29.974853,31.255211
2025-11-14T20:40:46.886428,1,صلاح سالم,83,18.74,مدينة نصر,30.066378,31.330599
2025-11-14T20:40:47.887617,5,محور المشير/التجمع,147,24.3,التجمع الخامس,30.021632,31.499517
2025-11-14T20:40:48.888573,4,المعادي كورنيش,144,30.11,المعادي,29.975393,31.2551
2025-11-14T20:40:49.889703,5,محور المشير/التجمع,88,50.99,التجمع الخامس,30.020782,31.499726
2025-11-14T20:40:50.890738,1,صلاح سالم,122,34.72,مدينة نصر,30.067525,31.330697
2025-11-14T20:40:51.892160,3,كورنيش النيل,157,17.15,وسط البلد,30.046779,31.23541
2025-11-14T20:40:52.893610,3,كورنيش النيل,158,16.13,وسط البلد,30.046636,31.235443
2025-11-14T20:40:53.895002,3,كورنيش النيل,56,27.34,وسط البلد,30.046039,31.235314
2025-11-14T20:40:54.896102,2,الهرم,156,40.61,الجيزة,29.972233,31.126664
